UNIQUEID,ORDERDATE,QTR_ID,MONTH_ID,YEAR_ID,MONTH
1296,11/12/03,4,11,2003,November
4301,11/12/03,4,11,2003,November
1706,11/12/03,4,11,2003,November
2510,11/12/03,4,11,2003,November
1951,11/12/03,4,11,2003,November
4701,11/13/03,4,11,2003,November
4252,11/13/03,4,11,2003,November
1235,11/13/03,4,11,2003,November
1257,11/13/03,4,11,2003,November
3232,11/13/03,4,11,2003,November
1393,11/13/03,4,11,2003,November
5971,11/13/03,4,11,2003,November
3024,11/13/03,4,11,2003,November
3091,11/13/03,4,11,2003,November
2212,11/13/03,4,11,2003,November
4789,11/13/03,4,11,2003,November
3594,11/13/03,4,11,2003,November
3352,11/14/03,4,11,2003,November
4577,11/14/03,4,11,2003,November
1316,11/14/03,4,11,2003,November
2795,11/14/03,4,11,2003,November
3877,11/14/03,4,11,2003,November
2606,11/14/03,4,11,2003,November
4890,11/14/03,4,11,2003,November
4447,11/14/03,4,11,2003,November
4322,11/14/03,4,11,2003,November
3600,11/14/03,4,11,2003,November
1796,11/14/03,4,11,2003,November
5150,11/14/03,4,11,2003,November
4878,11/14/03,4,11,2003,November
5656,11/14/03,4,11,2003,November
5490,11/14/03,4,11,2003,November
2461,11/14/03,4,11,2003,November
2006,11/14/03,4,11,2003,November
3770,11/14/03,4,11,2003,November
5793,11/14/03,4,11,2003,November
3929,11/14/03,4,11,2003,November
4201,11/14/03,4,11,2003,November
2159,11/14/03,4,11,2003,November
4318,11/14/03,4,11,2003,November
2446,11/14/03,4,11,2003,November
5592,11/14/03,4,11,2003,November
1825,11/14/03,4,11,2003,November
4956,11/14/03,4,11,2003,November
2855,11/14/03,4,11,2003,November
4242,11/14/03,4,11,2003,November
2258,11/14/03,4,11,2003,November
4141,11/14/03,4,11,2003,November
2360,11/14/03,4,11,2003,November
5228,11/14/03,4,11,2003,November
5659,11/14/03,4,11,2003,November
4848,11/14/03,4,11,2003,November
3712,11/14/03,4,11,2003,November
3727,11/14/03,4,11,2003,November
5178,11/14/03,4,11,2003,November
2971,11/18/03,4,11,2003,November
3784,11/18/03,4,11,2003,November
2878,11/18/03,4,11,2003,November
4802,11/18/03,4,11,2003,November
4357,11/18/03,4,11,2003,November
2286,11/18/03,4,11,2003,November
5311,11/18/03,4,11,2003,November
4787,11/18/03,4,11,2003,November
4706,11/18/03,4,11,2003,November
4625,11/19/03,4,11,2003,November
2560,11/19/03,4,11,2003,November
5450,11/19/03,4,11,2003,November
4028,11/19/03,4,11,2003,November
3472,11/20/03,4,11,2003,November
2885,11/20/03,4,11,2003,November
4805,11/20/03,4,11,2003,November
4501,11/20/03,4,11,2003,November
4533,11/20/03,4,11,2003,November
5940,11/20/03,4,11,2003,November
4568,11/20/03,4,11,2003,November
2867,11/20/03,4,11,2003,November
3007,11/20/03,4,11,2003,November
5346,11/20/03,4,11,2003,November
1224,11/20/03,4,11,2003,November
1765,11/20/03,4,11,2003,November
1625,11/20/03,4,11,2003,November
1659,11/20/03,4,11,2003,November
1968,11/20/03,4,11,2003,November
1271,11/20/03,4,11,2003,November
3844,11/20/03,4,11,2003,November
4862,11/20/03,4,11,2003,November
2110,11/20/03,4,11,2003,November
1832,11/20/03,4,11,2003,November
5253,11/20/03,4,11,2003,November
5646,11/20/03,4,11,2003,November
4267,11/20/03,4,11,2003,November
5263,11/20/03,4,11,2003,November
2373,11/20/03,4,11,2003,November
5950,11/21/03,4,11,2003,November
3798,11/21/03,4,11,2003,November
4288,11/21/03,4,11,2003,November
4589,11/21/03,4,11,2003,November
4063,11/21/03,4,11,2003,November
5786,11/21/03,4,11,2003,November
5422,11/21/03,4,11,2003,November
5061,11/21/03,4,11,2003,November
1157,11/21/03,4,11,2003,November
5047,11/21/03,4,11,2003,November
1790,11/21/03,4,11,2003,November
2175,11/21/03,4,11,2003,November
2483,11/21/03,4,11,2003,November
3629,11/21/03,4,11,2003,November
3913,11/21/03,4,11,2003,November
2235,11/21/03,4,11,2003,November
3713,11/25/03,4,11,2003,November
2346,11/25/03,4,11,2003,November
5256,11/25/03,4,11,2003,November
4800,11/25/03,4,11,2003,November
4248,11/25/03,4,11,2003,November
4910,11/25/03,4,11,2003,November
2675,11/25/03,4,11,2003,November
1922,11/25/03,4,11,2003,November
5713,11/25/03,4,11,2003,November
2249,11/25/03,4,11,2003,November
4934,11/25/03,4,11,2003,November
4259,11/25/03,4,11,2003,November
5369,11/25/03,4,11,2003,November
2521,11/25/03,4,11,2003,November
2076,11/25/03,4,11,2003,November
3149,11/25/03,4,11,2003,November
5752,11/25/03,4,11,2003,November
3037,11/25/03,4,11,2003,November
3972,11/25/03,4,11,2003,November
2399,11/25/03,4,11,2003,November
4811,11/25/03,4,11,2003,November
1944,11/26/03,4,11,2003,November
2696,11/26/03,4,11,2003,November
5187,11/26/03,4,11,2003,November
2204,11/26/03,4,11,2003,November
4066,11/26/03,4,11,2003,November
5257,11/26/03,4,11,2003,November
3935,11/26/03,4,11,2003,November
5322,11/26/03,4,11,2003,November
5231,11/26/03,4,11,2003,November
4442,11/26/03,4,11,2003,November
4725,11/26/03,4,11,2003,November
3945,11/26/03,4,11,2003,November
5953,11/26/03,4,11,2003,November
1532,11/26/03,4,11,2003,November
1163,11/26/03,4,11,2003,November
3753,11/26/03,4,11,2003,November
3222,11/26/03,4,11,2003,November
5013,11/26/03,4,11,2003,November
2958,11/26/03,4,11,2003,November
3598,11/26/03,4,11,2003,November
5547,11/26/03,4,11,2003,November
1298,11/26/03,4,11,2003,November
3985,11/27/03,4,11,2003,November
5885,11/27/03,4,11,2003,November
5586,11/27/03,4,11,2003,November
3576,11/27/03,4,11,2003,November
2384,11/27/03,4,11,2003,November
2858,11/27/03,4,11,2003,November
3101,12/1/03,4,12,2003,December
5987,12/1/03,4,12,2003,December
4283,12/1/03,4,12,2003,December
2745,12/1/03,4,12,2003,December
5334,12/1/03,4,12,2003,December
5029,12/1/03,4,12,2003,December
3508,12/1/03,4,12,2003,December
5877,12/1/03,4,12,2003,December
1928,12/1/03,4,12,2003,December
4454,12/1/03,4,12,2003,December
2476,12/2/03,4,12,2003,December
2658,12/2/03,4,12,2003,December
3888,12/2/03,4,12,2003,December
4856,12/2/03,4,12,2003,December
1691,12/2/03,4,12,2003,December
2893,12/2/03,4,12,2003,December
5895,12/2/03,4,12,2003,December
5368,12/2/03,4,12,2003,December
1059,12/2/03,4,12,2003,December
1321,12/2/03,4,12,2003,December
3197,12/2/03,4,12,2003,December
5152,12/2/03,4,12,2003,December
2828,12/2/03,4,12,2003,December
1623,12/2/03,4,12,2003,December
3181,12/2/03,4,12,2003,December
1035,12/2/03,4,12,2003,December
4294,12/2/03,4,12,2003,December
2310,12/2/03,4,12,2003,December
2906,12/2/03,4,12,2003,December
2804,12/2/03,4,12,2003,December
2908,12/2/03,4,12,2003,December
2273,12/2/03,4,12,2003,December
3183,12/2/03,4,12,2003,December
4089,12/2/03,4,12,2003,December
5075,12/2/03,4,12,2003,December
1602,12/2/03,4,12,2003,December
2228,12/2/03,4,12,2003,December
2203,12/2/03,4,12,2003,December
4443,12/3/03,4,12,2003,December
4144,12/3/03,4,12,2003,December
4567,12/3/03,4,12,2003,December
4125,12/3/03,4,12,2003,December
3673,12/3/03,4,12,2003,December
4933,12/5/03,4,12,2003,December
5171,12/5/03,4,12,2003,December
2391,12/5/03,4,12,2003,December
5705,12/5/03,4,12,2003,December
1032,12/5/03,4,12,2003,December
5829,12/5/03,4,12,2003,December
2661,12/5/03,4,12,2003,December
1039,12/5/03,4,12,2003,December
1827,12/5/03,4,12,2003,December
4325,12/5/03,4,12,2003,December
3956,12/5/03,4,12,2003,December
4081,12/9/03,4,12,2003,December
1805,12/9/03,4,12,2003,December
2016,12/9/03,4,12,2003,December
4775,12/9/03,4,12,2003,December
3862,12/9/03,4,12,2003,December
5637,12/9/03,4,12,2003,December
2342,12/9/03,4,12,2003,December
5668,12/9/03,4,12,2003,December
2334,12/9/03,4,12,2003,December
3034,12/9/03,4,12,2003,December
4008,12/9/03,4,12,2003,December
2702,12/9/03,4,12,2003,December
1755,12/9/03,4,12,2003,December
3982,12/9/03,4,12,2003,December
1501,12/9/03,4,12,2003,December
4847,12/9/03,4,12,2003,December
4359,1/2/04,1,1,2004,January
2444,1/2/04,1,1,2004,January
1670,1/2/04,1,1,2004,January
4614,1/2/04,1,1,2004,January
1214,1/2/04,1,1,2004,January
3516,1/2/04,1,1,2004,January
4430,1/2/04,1,1,2004,January
1579,1/2/04,1,1,2004,January
2440,1/2/04,1,1,2004,January
4385,1/2/04,1,1,2004,January
3976,1/2/04,1,1,2004,January
1449,1/2/04,1,1,2004,January
3763,1/2/04,1,1,2004,January
1797,1/2/04,1,1,2004,January
5572,1/2/04,1,1,2004,January
4535,1/9/04,1,1,2004,January
1657,1/9/04,1,1,2004,January
4486,1/9/04,1,1,2004,January
5165,1/9/04,1,1,2004,January
5893,1/9/04,1,1,2004,January
1919,1/9/04,1,1,2004,January
3981,1/9/04,1,1,2004,January
2075,1/9/04,1,1,2004,January
4315,1/12/04,1,1,2004,January
1900,1/12/04,1,1,2004,January
4450,1/12/04,1,1,2004,January
3122,1/12/04,1,1,2004,January
1234,1/12/04,1,1,2004,January
4626,1/12/04,1,1,2004,January
5832,1/12/04,1,1,2004,January
1373,1/12/04,1,1,2004,January
2128,1/12/04,1,1,2004,January
2141,1/12/04,1,1,2004,January
4215,1/12/04,1,1,2004,January
1034,1/12/04,1,1,2004,January
5842,1/12/04,1,1,2004,January
2098,1/12/04,1,1,2004,January
1122,1/12/04,1,1,2004,January
5115,1/12/04,1,1,2004,January
2547,1/12/04,1,1,2004,January
2000,1/15/04,1,1,2004,January
5729,1/15/04,1,1,2004,January
2265,1/15/04,1,1,2004,January
5291,1/15/04,1,1,2004,January
4849,1/15/04,1,1,2004,January
4446,1/15/04,1,1,2004,January
5177,1/15/04,1,1,2004,January
5414,1/15/04,1,1,2004,January
2957,1/15/04,1,1,2004,January
4209,1/15/04,1,1,2004,January
4677,1/15/04,1,1,2004,January
2413,1/15/04,1,1,2004,January
5717,1/15/04,1,1,2004,January
1287,1/15/04,1,1,2004,January
3173,1/15/04,1,1,2004,January
1876,1/16/04,1,1,2004,January
1717,1/16/04,1,1,2004,January
3011,1/16/04,1,1,2004,January
1135,1/16/04,1,1,2004,January
3216,1/16/04,1,1,2004,January
2532,1/16/04,1,1,2004,January
3171,1/16/04,1,1,2004,January
2587,1/16/04,1,1,2004,January
5517,1/16/04,1,1,2004,January
4090,1/16/04,1,1,2004,January
3685,1/16/04,1,1,2004,January
1151,1/16/04,1,1,2004,January
5680,1/16/04,1,1,2004,January
1102,1/16/04,1,1,2004,January
1167,1/16/04,1,1,2004,January
4017,1/16/04,1,1,2004,January
3226,1/22/04,1,1,2004,January
1266,1/22/04,1,1,2004,January
3410,1/22/04,1,1,2004,January
1943,1/26/04,1,1,2004,January
1679,1/26/04,1,1,2004,January
1645,1/26/04,1,1,2004,January
2887,1/26/04,1,1,2004,January
1819,1/26/04,1,1,2004,January
2797,1/26/04,1,1,2004,January
3526,1/26/04,1,1,2004,January
1619,1/29/04,1,1,2004,January
3986,1/29/04,1,1,2004,January
3617,1/29/04,1,1,2004,January
3578,1/29/04,1,1,2004,January
2976,1/29/04,1,1,2004,January
4421,1/29/04,1,1,2004,January
3284,1/29/04,1,1,2004,January
5190,1/29/04,1,1,2004,January
4731,1/29/04,1,1,2004,January
4994,1/29/04,1,1,2004,January
5527,2/2/04,1,2,2004,February
1023,2/4/04,1,2,2004,February
5583,2/4/04,1,2,2004,February
2978,2/4/04,1,2,2004,February
5825,2/4/04,1,2,2004,February
1466,2/4/04,1,2,2004,February
1260,2/4/04,1,2,2004,February
5446,2/4/04,1,2,2004,February
1847,2/10/04,1,2,2004,February
3607,2/10/04,1,2,2004,February
3633,2/10/04,1,2,2004,February
2826,2/10/04,1,2,2004,February
3187,2/12/04,1,2,2004,February
2810,2/12/04,1,2,2004,February
3202,2/12/04,1,2,2004,February
2091,2/12/04,1,2,2004,February
4319,2/12/04,1,2,2004,February
4914,2/12/04,1,2,2004,February
1855,2/12/04,1,2,2004,February
3948,2/12/04,1,2,2004,February
2642,2/12/04,1,2,2004,February
5898,2/18/04,1,2,2004,February
3082,2/18/04,1,2,2004,February
4309,2/18/04,1,2,2004,February
1097,2/18/04,1,2,2004,February
2411,2/18/04,1,2,2004,February
3584,2/19/04,1,2,2004,February
1896,2/19/04,1,2,2004,February
5037,2/19/04,1,2,2004,February
5372,2/19/04,1,2,2004,February
3559,2/19/04,1,2,2004,February
5353,2/19/04,1,2,2004,February
5354,2/19/04,1,2,2004,February
2318,2/19/04,1,2,2004,February
5163,2/19/04,1,2,2004,February
3973,2/19/04,1,2,2004,February
3910,2/19/04,1,2,2004,February
3096,2/19/04,1,2,2004,February
5182,2/19/04,1,2,2004,February
1218,2/19/04,1,2,2004,February
4794,2/19/04,1,2,2004,February
3407,2/19/04,1,2,2004,February
2267,2/19/04,1,2,2004,February
5714,2/19/04,1,2,2004,February
5997,2/20/04,1,2,2004,February
3599,2/20/04,1,2,2004,February
4212,2/20/04,1,2,2004,February
4438,2/20/04,1,2,2004,February
3801,2/20/04,1,2,2004,February
1524,2/20/04,1,2,2004,February
4562,2/20/04,1,2,2004,February
5417,2/20/04,1,2,2004,February
5035,2/20/04,1,2,2004,February
5166,2/20/04,1,2,2004,February
1357,2/20/04,1,2,2004,February
2774,2/20/04,1,2,2004,February
4146,2/20/04,1,2,2004,February
4887,2/20/04,1,2,2004,February
5730,2/20/04,1,2,2004,February
1250,2/21/04,1,2,2004,February
3699,2/21/04,1,2,2004,February
1761,2/21/04,1,2,2004,February
1652,2/21/04,1,2,2004,February
4958,2/21/04,1,2,2004,February
3302,2/21/04,1,2,2004,February
3786,2/22/04,1,2,2004,February
4139,2/22/04,1,2,2004,February
4584,2/22/04,1,2,2004,February
3583,2/22/04,1,2,2004,February
4831,2/22/04,1,2,2004,February
2561,2/22/04,1,2,2004,February
1673,2/22/04,1,2,2004,February
4531,2/22/04,1,2,2004,February
3765,2/22/04,1,2,2004,February
5485,2/22/04,1,2,2004,February
4087,2/22/04,1,2,2004,February
5938,2/22/04,1,2,2004,February
4180,2/22/04,1,2,2004,February
1370,2/22/04,1,2,2004,February
5382,2/26/04,1,2,2004,February
3064,2/26/04,1,2,2004,February
4838,2/26/04,1,2,2004,February
2186,2/26/04,1,2,2004,February
1868,2/26/04,1,2,2004,February
4451,2/26/04,1,2,2004,February
2722,2/26/04,1,2,2004,February
4732,3/2/04,1,3,2004,March
1927,3/2/04,1,3,2004,March
4943,3/2/04,1,3,2004,March
3109,3/2/04,1,3,2004,March
4950,3/2/04,1,3,2004,March
5520,3/2/04,1,3,2004,March
4086,3/2/04,1,3,2004,March
2407,3/2/04,1,3,2004,March
2083,3/2/04,1,3,2004,March
4986,3/2/04,1,3,2004,March
3389,3/2/04,1,3,2004,March
2300,3/2/04,1,3,2004,March
1265,3/2/04,1,3,2004,March
3658,3/2/04,1,3,2004,March
3393,3/2/04,1,3,2004,March
1667,3/10/04,1,3,2004,March
2429,3/10/04,1,3,2004,March
2343,3/10/04,1,3,2004,March
3073,3/10/04,1,3,2004,March
1454,3/10/04,1,3,2004,March
2147,3/10/04,1,3,2004,March
1663,3/11/04,1,3,2004,March
4809,3/11/04,1,3,2004,March
2586,3/11/04,1,3,2004,March
2103,3/11/04,1,3,2004,March
3189,3/11/04,1,3,2004,March
3805,3/11/04,1,3,2004,March
3346,3/11/04,1,3,2004,March
5018,3/11/04,1,3,2004,March
3314,3/11/04,1,3,2004,March
2546,3/11/04,1,3,2004,March
5069,3/11/04,1,3,2004,March
1492,3/11/04,1,3,2004,March
4168,3/11/04,1,3,2004,March
2634,3/11/04,1,3,2004,March
4112,3/15/04,1,3,2004,March
3223,3/15/04,1,3,2004,March
5016,3/15/04,1,3,2004,March
5040,3/15/04,1,3,2004,March
1858,3/15/04,1,3,2004,March
4816,3/15/04,1,3,2004,March
5260,3/15/04,1,3,2004,March
2437,3/15/04,1,3,2004,March
1633,3/19/04,1,3,2004,March
1120,3/19/04,1,3,2004,March
3341,3/20/04,1,3,2004,March
1006,3/20/04,1,3,2004,March
3059,3/20/04,1,3,2004,March
4969,3/20/04,1,3,2004,March
1253,3/20/04,1,3,2004,March
1734,3/20/04,1,3,2004,March
4673,3/20/04,1,3,2004,March
5055,3/20/04,1,3,2004,March
5557,3/29/04,1,3,2004,March
4196,3/29/04,1,3,2004,March
3661,3/29/04,1,3,2004,March
2084,4/2/04,2,4,2004,April
5462,4/2/04,2,4,2004,April
3022,4/2/04,2,4,2004,April
3691,4/2/04,2,4,2004,April
4590,4/2/04,2,4,2004,April
2831,4/2/04,2,4,2004,April
5158,4/2/04,2,4,2004,April
1517,4/2/04,2,4,2004,April
5719,4/2/04,2,4,2004,April
3433,4/2/04,2,4,2004,April
4098,4/2/04,2,4,2004,April
1222,4/2/04,2,4,2004,April
1654,4/3/04,2,4,2004,April
1698,4/3/04,2,4,2004,April
3221,4/3/04,2,4,2004,April
3676,4/5/04,2,4,2004,April
5230,4/5/04,2,4,2004,April
2090,4/5/04,2,4,2004,April
4704,4/5/04,2,4,2004,April
3103,4/5/04,2,4,2004,April
1844,4/5/04,2,4,2004,April
3604,4/5/04,2,4,2004,April
3957,4/5/04,2,4,2004,April
5342,4/5/04,2,4,2004,April
3965,4/9/04,2,4,2004,April
2898,4/9/04,2,4,2004,April
3237,4/9/04,2,4,2004,April
1948,4/9/04,2,4,2004,April
2726,4/9/04,2,4,2004,April
2077,4/9/04,2,4,2004,April
4859,4/9/04,2,4,2004,April
3723,4/9/04,2,4,2004,April
3984,4/12/04,2,4,2004,April
5700,4/12/04,2,4,2004,April
4046,4/12/04,2,4,2004,April
1465,4/12/04,2,4,2004,April
5317,4/12/04,2,4,2004,April
1024,4/13/04,2,4,2004,April
3089,4/13/04,2,4,2004,April
2239,4/13/04,2,4,2004,April
3050,4/13/04,2,4,2004,April
4852,4/13/04,2,4,2004,April
4340,4/13/04,2,4,2004,April
4194,4/13/04,2,4,2004,April
2788,4/13/04,2,4,2004,April
3018,4/13/04,2,4,2004,April
4591,4/13/04,2,4,2004,April
5915,4/13/04,2,4,2004,April
2900,4/13/04,2,4,2004,April
2987,4/13/04,2,4,2004,April
3528,4/13/04,2,4,2004,April
2781,4/13/04,2,4,2004,April
5264,4/20/04,2,4,2004,April
2329,4/26/04,2,4,2004,April
3689,4/26/04,2,4,2004,April
3374,4/29/04,2,4,2004,April
5199,4/29/04,2,4,2004,April
1980,4/29/04,2,4,2004,April
5371,4/29/04,2,4,2004,April
4759,4/29/04,2,4,2004,April
5144,4/29/04,2,4,2004,April
2802,4/29/04,2,4,2004,April
1597,4/29/04,2,4,2004,April
4635,4/29/04,2,4,2004,April
5362,5/4/04,2,5,2004,May
1377,5/4/04,2,5,2004,May
2336,5/4/04,2,5,2004,May
3411,5/4/04,2,5,2004,May
4749,5/4/04,2,5,2004,May
1046,5/4/04,2,5,2004,May
2283,5/4/04,2,5,2004,May
4690,5/4/04,2,5,2004,May
4275,5/4/04,2,5,2004,May
3503,5/5/04,2,5,2004,May
2839,5/5/04,2,5,2004,May
2827,5/5/04,2,5,2004,May
5962,5/5/04,2,5,2004,May
5104,5/5/04,2,5,2004,May
2682,5/5/04,2,5,2004,May
5912,5/5/04,2,5,2004,May
4571,5/5/04,2,5,2004,May
4893,5/5/04,2,5,2004,May
4556,5/5/04,2,5,2004,May
1865,5/5/04,2,5,2004,May
5681,5/5/04,2,5,2004,May
3095,5/5/04,2,5,2004,May
4926,5/5/04,2,5,2004,May
1963,5/5/04,2,5,2004,May
3741,5/5/04,2,5,2004,May
4649,5/5/04,2,5,2004,May
1238,5/7/04,2,5,2004,May
4276,5/7/04,2,5,2004,May
5467,5/7/04,2,5,2004,May
3574,5/7/04,2,5,2004,May
5872,5/7/04,2,5,2004,May
1838,5/7/04,2,5,2004,May
5365,5/7/04,2,5,2004,May
3835,5/7/04,2,5,2004,May
1058,5/7/04,2,5,2004,May
2954,5/7/04,2,5,2004,May
4700,5/7/04,2,5,2004,May
5943,5/7/04,2,5,2004,May
2485,5/7/04,2,5,2004,May
5616,5/7/04,2,5,2004,May
1918,5/8/04,2,5,2004,May
2823,5/8/04,2,5,2004,May
2467,5/8/04,2,5,2004,May
1282,5/8/04,2,5,2004,May
5269,5/8/04,2,5,2004,May
2392,5/11/04,2,5,2004,May
1155,5/11/04,2,5,2004,May
5224,5/11/04,2,5,2004,May
2984,5/11/04,2,5,2004,May
4406,5/11/04,2,5,2004,May
4979,5/11/04,2,5,2004,May
2598,5/11/04,2,5,2004,May
3303,5/11/04,2,5,2004,May
2197,5/11/04,2,5,2004,May
3593,5/11/04,2,5,2004,May
1994,5/11/04,2,5,2004,May
4891,5/11/04,2,5,2004,May
3983,5/11/04,2,5,2004,May
5769,5/11/04,2,5,2004,May
5114,5/18/04,2,5,2004,May
3281,5/18/04,2,5,2004,May
3086,5/18/04,2,5,2004,May
5132,5/18/04,2,5,2004,May
5819,5/18/04,2,5,2004,May
2223,5/18/04,2,5,2004,May
5820,5/26/04,2,5,2004,May
5335,5/26/04,2,5,2004,May
4867,5/26/04,2,5,2004,May
2157,5/26/04,2,5,2004,May
4053,5/26/04,2,5,2004,May
1293,5/26/04,2,5,2004,May
2714,5/26/04,2,5,2004,May
2042,5/26/04,2,5,2004,May
3251,5/26/04,2,5,2004,May
2029,6/1/04,2,6,2004,June
2759,6/1/04,2,6,2004,June
4324,6/1/04,2,6,2004,June
4085,6/1/04,2,6,2004,June
5745,6/1/04,2,6,2004,June
4193,6/1/04,2,6,2004,June
3384,6/1/04,2,6,2004,June
1570,6/1/04,2,6,2004,June
3769,6/1/04,2,6,2004,June
4539,6/1/04,2,6,2004,June
5899,6/1/04,2,6,2004,June
2921,6/1/04,2,6,2004,June
4803,6/1/04,2,6,2004,June
2124,6/1/04,2,6,2004,June
4300,6/4/04,2,6,2004,June
3049,6/4/04,2,6,2004,June
4219,6/8/04,2,6,2004,June
5065,6/8/04,2,6,2004,June
4388,6/14/04,2,6,2004,June
5170,6/14/04,2,6,2004,June
3263,6/14/04,2,6,2004,June
1680,6/14/04,2,6,2004,June
4057,6/14/04,2,6,2004,June
2699,6/15/04,2,6,2004,June
3686,6/15/04,2,6,2004,June
4875,6/15/04,2,6,2004,June
2732,6/15/04,2,6,2004,June
5211,6/15/04,2,6,2004,June
4065,6/15/04,2,6,2004,June
2937,6/15/04,2,6,2004,June
5014,6/15/04,2,6,2004,June
2250,6/15/04,2,6,2004,June
2600,6/15/04,2,6,2004,June
1074,6/15/04,2,6,2004,June
3156,6/15/04,2,6,2004,June
3787,6/15/04,2,6,2004,June
3418,6/15/04,2,6,2004,June
4659,6/15/04,2,6,2004,June
3042,6/15/04,2,6,2004,June
4469,6/15/04,2,6,2004,June
3876,6/15/04,2,6,2004,June
2181,6/15/04,2,6,2004,June
5242,6/17/04,2,6,2004,June
2431,6/17/04,2,6,2004,June
1991,6/17/04,2,6,2004,June
2599,6/17/04,2,6,2004,June
2872,6/17/04,2,6,2004,June
2949,6/17/04,2,6,2004,June
4647,6/17/04,2,6,2004,June
3618,6/17/04,2,6,2004,June
1295,6/17/04,2,6,2004,June
2516,6/24/04,2,6,2004,June
3940,6/24/04,2,6,2004,June
3392,6/24/04,2,6,2004,June
3193,6/24/04,2,6,2004,June
2193,6/24/04,2,6,2004,June
3855,6/24/04,2,6,2004,June
4892,6/24/04,2,6,2004,June
5348,6/24/04,2,6,2004,June
1807,6/24/04,2,6,2004,June
2506,6/24/04,2,6,2004,June
4345,6/24/04,2,6,2004,June
2161,6/24/04,2,6,2004,June
3920,6/24/04,2,6,2004,June
4223,6/24/04,2,6,2004,June
2465,6/24/04,2,6,2004,June
3883,6/24/04,2,6,2004,June
4685,6/28/04,2,6,2004,June
4753,6/28/04,2,6,2004,June
2829,6/28/04,2,6,2004,June
3253,6/28/04,2,6,2004,June
1484,6/28/04,2,6,2004,June
2116,6/28/04,2,6,2004,June
3839,6/28/04,2,6,2004,June
5053,6/28/04,2,6,2004,June
3777,6/28/04,2,6,2004,June
1047,6/28/04,2,6,2004,June
2930,6/28/04,2,6,2004,June
3561,6/30/04,2,6,2004,June
5003,6/30/04,2,6,2004,June
5595,6/30/04,2,6,2004,June
5754,6/30/04,2,6,2004,June
1831,6/30/04,2,6,2004,June
3079,6/30/04,2,6,2004,June
2654,6/30/04,2,6,2004,June
1173,7/2/04,3,7,2004,July
2466,7/2/04,3,7,2004,July
3558,7/6/04,3,7,2004,July
1174,7/6/04,3,7,2004,July
5298,7/6/04,3,7,2004,July
4475,7/6/04,3,7,2004,July
2627,7/6/04,3,7,2004,July
2185,7/6/04,3,7,2004,July
3212,7/6/04,3,7,2004,July
4097,7/6/04,3,7,2004,July
2860,7/6/04,3,7,2004,July
1353,7/6/04,3,7,2004,July
3925,7/6/04,3,7,2004,July
4404,7/6/04,3,7,2004,July
2445,7/6/04,3,7,2004,July
4200,7/6/04,3,7,2004,July
2330,7/6/04,3,7,2004,July
1587,7/7/04,3,7,2004,July
2375,7/7/04,3,7,2004,July
4292,7/7/04,3,7,2004,July
1100,7/7/04,3,7,2004,July
4988,7/7/04,3,7,2004,July
1627,7/7/04,3,7,2004,July
3294,7/16/04,3,7,2004,July
1385,7/16/04,3,7,2004,July
2426,7/19/04,3,7,2004,July
4629,7/19/04,3,7,2004,July
3696,7/19/04,3,7,2004,July
5736,7/19/04,3,7,2004,July
4387,7/19/04,3,7,2004,July
4104,7/19/04,3,7,2004,July
2369,7/19/04,3,7,2004,July
3312,7/19/04,3,7,2004,July
1908,7/19/04,3,7,2004,July
1003,7/19/04,3,7,2004,July
1414,7/19/04,3,7,2004,July
1958,7/20/04,3,7,2004,July
3224,7/20/04,3,7,2004,July
3752,7/20/04,3,7,2004,July
4113,7/20/04,3,7,2004,July
4553,7/20/04,3,7,2004,July
4419,7/20/04,3,7,2004,July
3235,7/20/04,3,7,2004,July
3137,7/20/04,3,7,2004,July
3043,7/20/04,3,7,2004,July
1354,7/20/04,3,7,2004,July
3296,7/20/04,3,7,2004,July
3069,7/20/04,3,7,2004,July
2664,7/20/04,3,7,2004,July
3757,7/20/04,3,7,2004,July
1543,7/20/04,3,7,2004,July
5135,7/20/04,3,7,2004,July
5323,7/20/04,3,7,2004,July
5906,7/21/04,3,7,2004,July
4099,7/21/04,3,7,2004,July
2231,7/21/04,3,7,2004,July
5281,7/21/04,3,7,2004,July
5303,7/21/04,3,7,2004,July
5505,7/21/04,3,7,2004,July
2359,7/21/04,3,7,2004,July
4712,7/21/04,3,7,2004,July
4109,7/21/04,3,7,2004,July
1345,7/21/04,3,7,2004,July
1438,7/21/04,3,7,2004,July
1334,7/21/04,3,7,2004,July
4434,7/21/04,3,7,2004,July
5327,7/21/04,3,7,2004,July
4713,7/21/04,3,7,2004,July
3541,7/21/04,3,7,2004,July
1557,7/21/04,3,7,2004,July
2784,7/21/04,3,7,2004,July
2725,7/21/04,3,7,2004,July
4337,7/21/04,3,7,2004,July
3219,7/23/04,3,7,2004,July
2793,7/23/04,3,7,2004,July
3230,7/23/04,3,7,2004,July
2073,7/23/04,3,7,2004,July
2132,7/23/04,3,7,2004,July
4273,7/23/04,3,7,2004,July
1573,7/23/04,3,7,2004,July
2264,7/23/04,3,7,2004,July
2487,7/23/04,3,7,2004,July
2033,7/23/04,3,7,2004,July
4348,7/23/04,3,7,2004,July
3141,7/23/04,3,7,2004,July
3543,7/23/04,3,7,2004,July
1076,7/23/04,3,7,2004,July
2227,7/23/04,3,7,2004,July
4436,7/23/04,3,7,2004,July
5168,7/23/04,3,7,2004,July
5907,7/23/04,3,7,2004,July
